schedule_id,group_id,classroom_name,classroom_code,weekday,start_hour,end_hour
8861,4354,Fuchsia,145,7,19,21
8862,4354,Fuchsia,145,5,19,21
8863,2271,RoyalBlue,385,3,9,11
8864,2271,RoyalBlue,385,7,9,11
8865,1650,Yellow,113,1,9,11
8866,1650,Yellow,113,2,9,11
8867,2202,Navy,471,2,9,11
8868,2202,Navy,471,1,9,11
8869,3203,Aqua,488,2,10,12
8870,3203,Aqua,488,1,10,12
8871,4615,DeepPink,316,3,13,15
8872,4615,DeepPink,316,4,13,15
8873,5171,Cornsilk,368,5,12,14
8874,5171,Cornsilk,368,6,12,14
8875,4641,DeepPink,495,1,12,14
8876,4641,DeepPink,495,7,12,14
8877,2377,Gold,110,4,11,13
8878,2377,Gold,110,7,11,13
8879,1663,Navy,361,4,16,18
8880,1663,Navy,361,1,16,18
8881,2580,DimGray,407,3,13,15
8882,2580,DimGray,407,4,13,15
8883,3204,DarkKhaki,181,2,8,10
8884,3204,DarkKhaki,181,5,8,10
8885,590,Red,355,4,17,19
8886,590,Red,355,2,17,19
8887,4955,DarkSlateGray,117,7,10,12
8888,4955,DarkSlateGray,117,3,10,12
8889,4911,Orange,275,1,10,12
8890,4911,Orange,275,3,10,12
8891,3538,Sienna,242,4,20,22
8892,3538,Sienna,242,7,20,22
8893,4657,LightBlue,233,4,19,21
8894,4657,LightBlue,233,7,19,21
8895,2205,Purple,403,1,18,20
8896,2205,Purple,403,3,18,20
8897,1778,MediumBlue,223,5,13,15
8898,1778,MediumBlue,223,6,13,15
8899,5103,RoyalBlue,292,6,12,14
8900,5103,RoyalBlue,292,5,12,14
8901,4730,CadetBlue,361,7,14,16
8902,4730,CadetBlue,361,2,14,16
8903,2216,DarkSlateBlue,144,6,6,8
8904,2216,DarkSlateBlue,144,4,6,8
8905,2036,DarkOliveGreen,113,3,8,10
8906,2036,DarkOliveGreen,113,7,8,10
8907,187,MediumBlue,372,2,9,11
8908,187,MediumBlue,372,7,9,11
8909,5645,Black,487,5,10,12
8910,5645,Black,487,7,10,12
8911,5294,SlateBlue,203,7,6,8
8912,5294,SlateBlue,203,4,6,8
8913,183,LightPink,355,1,15,17
8914,183,LightPink,355,4,15,17
8915,801,Aqua,136,5,7,9
8916,801,Aqua,136,1,7,9
8917,3616,MediumOrchid,460,2,12,14
8918,3616,MediumOrchid,460,3,12,14
8919,246,RosyBrown,446,4,20,22
8920,246,RosyBrown,446,6,20,22
8921,5046,GreenYellow,214,5,20,22
8922,5046,GreenYellow,214,3,20,22
8923,1886,Lavender,396,2,16,18
8924,1886,Lavender,396,1,16,18
8925,5708,GoldenRod,139,4,14,16
8926,5708,GoldenRod,139,5,14,16
8927,3108,Thistle,394,5,9,11
8928,3108,Thistle,394,4,9,11
8929,4197,NavajoWhite,444,1,11,13
8930,4197,NavajoWhite,444,2,11,13
8931,2855,Peru,352,4,10,12
8932,2855,Peru,352,3,10,12
8933,10,LightSalmon,441,3,14,16
8934,10,LightSalmon,441,4,14,16
8935,203,SlateGray,397,5,13,15
8936,203,SlateGray,397,7,13,15
8937,683,Aqua,189,6,19,21
8938,683,Aqua,189,2,19,21
8939,924,DarkOrchid,145,1,12,14
8940,924,DarkOrchid,145,4,12,14
8941,1198,Fuchsia,343,7,20,22
8942,1198,Fuchsia,343,6,20,22
8943,5631,Chartreuse,370,7,19,21
8944,5631,Chartreuse,370,2,19,21
8945,31,Peru,313,4,10,12
8946,31,Peru,313,3,10,12
8947,4247,SlateGray,462,7,14,16
8948,4247,SlateGray,462,1,14,16
8949,2621,SeaGreen,242,3,15,17
8950,2621,SeaGreen,242,6,15,17
8951,2653,CornflowerBlue,160,4,10,12
8952,2653,CornflowerBlue,160,1,10,12
8953,4151,Brown,229,2,15,17
8954,4151,Brown,229,7,15,17
8955,1861,Ivory,217,2,16,18
8956,1861,Ivory,217,7,16,18
8957,4170,Tan,487,6,10,12
8958,4170,Tan,487,3,10,12
8959,3440,Red,409,4,10,12
8960,3440,Red,409,7,10,12
8961,2812,RosyBrown,323,5,14,16
8962,2812,RosyBrown,323,4,14,16
8963,2018,LightCyan,177,7,17,19
8964,2018,LightCyan,177,4,17,19
8965,1235,AntiqueWhite,209,1,16,18
8966,1235,AntiqueWhite,209,2,16,18
8967,4109,Crimson,468,4,15,17
8968,4109,Crimson,468,2,15,17
8969,4064,DarkGoldenRod,151,2,13,15
8970,4064,DarkGoldenRod,151,4,13,15
8971,2570,DarkCyan,258,2,10,12
8972,2570,DarkCyan,258,4,10,12
8973,1887,MediumTurquoise,109,7,17,19
8974,1887,MediumTurquoise,109,2,17,19
8975,2960,AliceBlue,408,3,6,8
8976,2960,AliceBlue,408,7,6,8
8977,33,DarkKhaki,325,1,11,13
8978,33,DarkKhaki,325,4,11,13
8979,3201,Gray,292,2,6,8
8980,3201,Gray,292,1,6,8
8981,1030,Wheat,356,7,18,20
8982,1030,Wheat,356,5,18,20
8983,74,Teal,165,5,7,9
8984,74,Teal,165,6,7,9
8985,3690,DarkGreen,348,6,16,18
8986,3690,DarkGreen,348,3,16,18
8987,3720,MediumSpringGreen,249,5,16,18
8988,3720,MediumSpringGreen,249,1,16,18
8989,5401,DarkSlateGray,200,7,12,14
8990,5401,DarkSlateGray,200,6,12,14
8991,2662,LightGray,439,4,20,22
8992,2662,LightGray,439,3,20,22
8993,2389,ForestGreen,309,2,6,8
8994,2389,ForestGreen,309,1,6,8
8995,2150,OldLace,162,5,14,16
8996,2150,OldLace,162,6,14,16
8997,5090,Magenta,285,3,15,17
8998,5090,Magenta,285,5,15,17
8999,61,MediumSpringGreen,329,5,6,8
9000,61,MediumSpringGreen,329,1,6,8
9001,4061,MediumOrchid,138,4,16,18
9002,4061,MediumOrchid,138,3,16,18
9003,808,CadetBlue,109,6,6,8
9004,808,CadetBlue,109,1,6,8
9005,3300,LightSlateGray,322,3,9,11
9006,3300,LightSlateGray,322,2,9,11
9007,2847,Khaki,420,4,14,16
9008,2847,Khaki,420,2,14,16
9009,3993,DarkOrange,410,4,12,14
9010,3993,DarkOrange,410,3,12,14
9011,4168,Beige,282,5,11,13
9012,4168,Beige,282,2,11,13
9013,1620,LemonChiffon,240,1,8,10
9014,1620,LemonChiffon,240,5,8,10
9015,4980,MistyRose,189,1,8,10
9016,4980,MistyRose,189,4,8,10
9017,3965,White,476,7,8,10
9018,3965,White,476,5,8,10
9019,815,LemonChiffon,389,3,19,21
9020,815,LemonChiffon,389,5,19,21
9021,1373,Tan,486,6,12,14
9022,1373,Tan,486,1,12,14
9023,3773,Orange,121,4,18,20
9024,3773,Orange,121,6,18,20
9025,1921,Turquoise,134,2,8,10
9026,1921,Turquoise,134,1,8,10
9027,983,PaleVioletRed,340,7,20,22
9028,983,PaleVioletRed,340,1,20,22
9029,2175,Lavender,222,6,17,19
9030,2175,Lavender,222,1,17,19
9031,3400,DarkGoldenRod,343,2,9,11
9032,3400,DarkGoldenRod,343,5,9,11
9033,1700,PaleVioletRed,201,2,14,16
9034,1700,PaleVioletRed,201,3,14,16
9035,518,SteelBlue,117,7,14,16
9036,518,SteelBlue,117,5,14,16
9037,327,SandyBrown,302,1,10,12
9038,327,SandyBrown,302,4,10,12
9039,2831,DarkTurquoise,255,1,16,18
9040,2831,DarkTurquoise,255,7,16,18
9041,2610,DarkSalmon,350,1,9,11
9042,2610,DarkSalmon,350,7,9,11
9043,542,LightSlateGray,155,2,9,11
9044,542,LightSlateGray,155,7,9,11
9045,5092,Khaki,120,3,13,15
9046,5092,Khaki,120,5,13,15
9047,3550,BlanchedAlmond,360,6,9,11
9048,3550,BlanchedAlmond,360,2,9,11
9049,1547,Coral,411,4,10,12
9050,1547,Coral,411,3,10,12
9051,3930,LimeGreen,372,2,16,18
9052,3930,LimeGreen,372,6,16,18
9053,3484,MediumOrchid,487,7,15,17
9054,3484,MediumOrchid,487,5,15,17
9055,1021,ForestGreen,268,5,13,15
9056,1021,ForestGreen,268,3,13,15
9057,3221,Cornsilk,428,2,10,12
9058,3221,Cornsilk,428,1,10,12
9059,1697,DarkViolet,139,7,8,10
9060,1697,DarkViolet,139,4,8,10
9061,1220,MidnightBlue,283,7,6,8
9062,1220,MidnightBlue,283,4,6,8
9063,826,Snow,494,7,14,16
9064,826,Snow,494,5,14,16
9065,4400,LightSkyBlue,320,5,6,8
9066,4400,LightSkyBlue,320,3,6,8
9067,3234,LightPink,197,6,14,16
9068,3234,LightPink,197,5,14,16
9069,1708,SkyBlue,308,7,17,19
9070,1708,SkyBlue,308,5,17,19
9071,1881,SlateGray,362,1,13,15
9072,1881,SlateGray,362,5,13,15
9073,5425,MidnightBlue,430,6,20,22
9074,5425,MidnightBlue,430,3,20,22
9075,2445,LemonChiffon,276,2,17,19
9076,2445,LemonChiffon,276,4,17,19
9077,5736,Tan,399,1,7,9
9078,5736,Tan,399,5,7,9
9079,5100,FireBrick,253,6,15,17
9080,5100,FireBrick,253,7,15,17
9081,1992,MediumBlue,477,2,16,18
9082,1992,MediumBlue,477,7,16,18
9083,4418,Purple,237,1,6,8
9084,4418,Purple,237,3,6,8
9085,3678,PapayaWhip,158,4,16,18
9086,3678,PapayaWhip,158,2,16,18
9087,3413,Black,180,4,8,10
9088,3413,Black,180,2,8,10
9089,4221,MediumPurple,201,3,7,9
9090,4221,MediumPurple,201,2,7,9
9091,973,DarkOrange,281,7,6,8
9092,973,DarkOrange,281,4,6,8
9093,5594,DarkMagenta,140,3,10,12
9094,5594,DarkMagenta,140,5,10,12
9095,5312,MistyRose,225,6,6,8
9096,5312,MistyRose,225,1,6,8
9097,5206,BlanchedAlmond,144,6,20,22
9098,5206,BlanchedAlmond,144,7,20,22
9099,1928,OrangeRed,438,7,18,20
9100,1928,OrangeRed,438,2,18,20
9101,797,CornflowerBlue,337,4,10,12
9102,797,CornflowerBlue,337,3,10,12
9103,3922,Olive,334,1,19,21
9104,3922,Olive,334,4,19,21
9105,709,RosyBrown,436,2,8,10
9106,709,RosyBrown,436,6,8,10
9107,4357,Blue,190,1,8,10
9108,4357,Blue,190,5,8,10
9109,1530,GreenYellow,308,1,13,15
9110,1530,GreenYellow,308,6,13,15
9111,3271,Sienna,400,1,16,18
9112,3271,Sienna,400,2,16,18
9113,4237,AliceBlue,352,5,7,9
9114,4237,AliceBlue,352,4,7,9
9115,5561,LightCoral,187,7,19,21
9116,5561,LightCoral,187,2,19,21
9117,522,Plum,291,2,6,8
9118,522,Plum,291,6,6,8
9119,4441,LightSkyBlue,380,7,16,18
9120,4441,LightSkyBlue,380,1,16,18
9121,3516,AliceBlue,394,1,15,17
9122,3516,AliceBlue,394,4,15,17
9123,1816,DarkGray,390,7,16,18
9124,1816,DarkGray,390,5,16,18
9125,2979,MediumAquaMarine,463,5,17,19
9126,2979,MediumAquaMarine,463,4,17,19
9127,1218,BlanchedAlmond,108,4,7,9
9128,1218,BlanchedAlmond,108,6,7,9
9129,4131,DarkRed,337,7,11,13
9130,4131,DarkRed,337,2,11,13
9131,2075,PaleGreen,334,1,12,14
9132,2075,PaleGreen,334,3,12,14
9133,5583,DarkSlateGray,166,7,11,13
9134,5583,DarkSlateGray,166,6,11,13
9135,3466,Salmon,370,6,17,19
9136,3466,Salmon,370,7,17,19
9137,1822,MediumSpringGreen,227,2,16,18
9138,1822,MediumSpringGreen,227,7,16,18
9139,111,AliceBlue,157,5,9,11
9140,111,AliceBlue,157,3,9,11
9141,1732,Red,202,4,10,12
9142,1732,Red,202,1,10,12
9143,3566,DarkOrchid,124,6,12,14
9144,3566,DarkOrchid,124,7,12,14
9145,4361,LemonChiffon,223,5,16,18
9146,4361,LemonChiffon,223,7,16,18
9147,3378,Linen,381,4,13,15
9148,3378,Linen,381,7,13,15
9149,5663,MediumVioletRed,374,5,8,10
9150,5663,MediumVioletRed,374,4,8,10
9151,895,Plum,409,5,17,19
9152,895,Plum,409,6,17,19
9153,4621,Red,327,3,19,21
9154,4621,Red,327,6,19,21
9155,1735,Peru,280,5,8,10
9156,1735,Peru,280,2,8,10
9157,234,AntiqueWhite,324,4,14,16
9158,234,AntiqueWhite,324,1,14,16
9159,1377,Blue,336,3,20,22
9160,1377,Blue,336,4,20,22
9161,2584,MediumOrchid,110,2,20,22
9162,2584,MediumOrchid,110,4,20,22
9163,3020,BurlyWood,251,3,15,17
9164,3020,BurlyWood,251,7,15,17
9165,4225,SeaShell,317,7,6,8
9166,4225,SeaShell,317,2,6,8
9167,1882,DarkSeaGreen,398,5,7,9
9168,1882,DarkSeaGreen,398,6,7,9
9169,2274,LightSalmon,493,4,12,14
9170,2274,LightSalmon,493,6,12,14
9171,2674,SeaShell,468,4,12,14
9172,2674,SeaShell,468,5,12,14
9173,4959,Silver,135,4,10,12
9174,4959,Silver,135,1,10,12
9175,2836,GreenYellow,218,3,11,13
9176,2836,GreenYellow,218,6,11,13
9177,2885,LightCoral,185,2,13,15
9178,2885,LightCoral,185,5,13,15
9179,1614,LawnGreen,412,3,17,19
9180,1614,LawnGreen,412,1,17,19
9181,4322,Red,145,1,20,22
9182,4322,Red,145,3,20,22
9183,566,AliceBlue,221,1,11,13
9184,566,AliceBlue,221,6,11,13
9185,3276,PaleGoldenRod,325,1,15,17
9186,3276,PaleGoldenRod,325,5,15,17
9187,131,CadetBlue,303,6,7,9
9188,131,CadetBlue,303,7,7,9
9189,396,Crimson,375,6,14,16
9190,396,Crimson,375,7,14,16
9191,4188,LightBlue,461,5,17,19
9192,4188,LightBlue,461,3,17,19
9193,2652,Magenta,227,6,19,21
9194,2652,Magenta,227,3,19,21
9195,781,LimeGreen,481,3,11,13
9196,781,LimeGreen,481,4,11,13
9197,3977,LightGoldenRodYellow,283,6,17,19
9198,3977,LightGoldenRodYellow,283,2,17,19
9199,1893,DarkCyan,298,1,13,15
9200,1893,DarkCyan,298,3,13,15
9201,4312,SteelBlue,135,7,15,17
9202,4312,SteelBlue,135,5,15,17
9203,4650,DarkGoldenRod,281,7,20,22
9204,4650,DarkGoldenRod,281,4,20,22
9205,4393,AntiqueWhite,279,7,12,14
9206,4393,AntiqueWhite,279,2,12,14
9207,2623,BurlyWood,161,2,14,16
9208,2623,BurlyWood,161,4,14,16
9209,5107,OldLace,170,4,18,20
9210,5107,OldLace,170,6,18,20
9211,475,SeaShell,283,7,6,8
9212,475,SeaShell,283,3,6,8
9213,1375,MediumVioletRed,123,1,7,9
9214,1375,MediumVioletRed,123,2,7,9
9215,2552,RoyalBlue,153,5,8,10
9216,2552,RoyalBlue,153,3,8,10
9217,4800,LightBlue,154,1,12,14
9218,4800,LightBlue,154,7,12,14
9219,2120,FloralWhite,313,3,12,14
9220,2120,FloralWhite,313,1,12,14
9221,2874,Aquamarine,241,4,17,19
9222,2874,Aquamarine,241,2,17,19
9223,4684,Beige,183,6,20,22
9224,4684,Beige,183,3,20,22
9225,3515,GoldenRod,413,1,18,20
9226,3515,GoldenRod,413,2,18,20
9227,5458,Violet,163,7,20,22
9228,5458,Violet,163,2,20,22
9229,4835,Chocolate,299,7,19,21
9230,4835,Chocolate,299,1,19,21
9231,198,CornflowerBlue,395,2,14,16
9232,198,CornflowerBlue,395,3,14,16
9233,4947,DarkSlateBlue,255,1,11,13
9234,4947,DarkSlateBlue,255,7,11,13
9235,332,NavajoWhite,164,4,6,8
9236,332,NavajoWhite,164,7,6,8
9237,2316,Linen,114,6,7,9
9238,2316,Linen,114,5,7,9
9239,2545,DarkOrange,300,7,18,20
9240,2545,DarkOrange,300,3,18,20
9241,5372,Yellow,325,6,10,12
9242,5372,Yellow,325,2,10,12
9243,4995,SandyBrown,180,3,14,16
9244,4995,SandyBrown,180,1,14,16
9245,5348,RoyalBlue,347,6,16,18
9246,5348,RoyalBlue,347,2,16,18
9247,3840,SandyBrown,379,7,9,11
9248,3840,SandyBrown,379,4,9,11
9249,347,Thistle,237,4,16,18
9250,347,Thistle,237,6,16,18
9251,399,DodgerBlue,137,4,17,19
9252,399,DodgerBlue,137,1,17,19
9253,3958,Cornsilk,100,1,13,15
9254,3958,Cornsilk,100,4,13,15
9255,4419,DarkGoldenRod,308,7,10,12
9256,4419,DarkGoldenRod,308,4,10,12
9257,5405,Chocolate,401,5,14,16
9258,5405,Chocolate,401,7,14,16
9259,4444,SaddleBrown,206,7,15,17
9260,4444,SaddleBrown,206,2,15,17
9261,3856,Crimson,332,2,11,13
9262,3856,Crimson,332,4,11,13
9263,3120,Moccasin,392,6,11,13
9264,3120,Moccasin,392,2,11,13
9265,354,Turquoise,318,4,15,17
9266,354,Turquoise,318,3,15,17
9267,5366,Sienna,440,2,15,17
9268,5366,Sienna,440,4,15,17
9269,5281,DeepPink,259,7,9,11
9270,5281,DeepPink,259,1,9,11
9271,675,IndianRed,422,6,7,9
9272,675,IndianRed,422,4,7,9
9273,5719,Tomato,467,6,12,14
9274,5719,Tomato,467,3,12,14
9275,352,Gold,304,3,17,19
9276,352,Gold,304,4,17,19
9277,1143,MediumVioletRed,402,7,14,16
9278,1143,MediumVioletRed,402,3,14,16
9279,3456,Salmon,162,4,7,9
9280,3456,Salmon,162,2,7,9
9281,2330,Violet,339,3,20,22
9282,2330,Violet,339,7,20,22
9283,1323,OldLace,127,3,20,22
9284,1323,OldLace,127,6,20,22
9285,4925,Sienna,357,6,6,8
9286,4925,Sienna,357,3,6,8
9287,3036,PaleTurquoise,277,1,10,12
9288,3036,PaleTurquoise,277,3,10,12
9289,2725,GoldenRod,322,1,11,13
9290,2725,GoldenRod,322,3,11,13
9291,497,Blue,354,4,15,17
9292,497,Blue,354,1,15,17
9293,3007,DarkOliveGreen,493,5,12,14
9294,3007,DarkOliveGreen,493,4,12,14
9295,4562,DarkCyan,255,3,10,12
9296,4562,DarkCyan,255,5,10,12
9297,2088,LightSteelBlue,213,1,14,16
9298,2088,LightSteelBlue,213,7,14,16
9299,381,Pink,370,7,16,18
9300,381,Pink,370,2,16,18
9301,5059,MediumTurquoise,343,2,17,19
9302,5059,MediumTurquoise,343,7,17,19
9303,1250,SandyBrown,336,5,6,8
9304,1250,SandyBrown,336,2,6,8
9305,5689,PaleGreen,223,2,6,8
9306,5689,PaleGreen,223,5,6,8
9307,3039,RoyalBlue,114,1,14,16
9308,3039,RoyalBlue,114,5,14,16
9309,1199,DarkSlateGray,284,1,18,20
9310,1199,DarkSlateGray,284,2,18,20
9311,18,Chocolate,234,5,20,22
9312,18,Chocolate,234,7,20,22
9313,1823,BlueViolet,486,1,14,16
9314,1823,BlueViolet,486,6,14,16
9315,1056,HotPink,279,7,14,16
9316,1056,HotPink,279,3,14,16
9317,4787,RoyalBlue,447,3,14,16
9318,4787,RoyalBlue,447,7,14,16
9319,5069,LimeGreen,385,1,12,14
9320,5069,LimeGreen,385,3,12,14
9321,4795,OldLace,141,2,9,11
9322,4795,OldLace,141,6,9,11
9323,778,PaleTurquoise,418,1,9,11
9324,778,PaleTurquoise,418,6,9,11
9325,4688,LightGoldenRodYellow,121,6,9,11
9326,4688,LightGoldenRodYellow,121,7,9,11
9327,3356,YellowGreen,448,5,15,17
9328,3356,YellowGreen,448,7,15,17
9329,1465,PaleGoldenRod,405,7,11,13
9330,1465,PaleGoldenRod,405,3,11,13
9331,916,Chocolate,290,1,6,8
9332,916,Chocolate,290,7,6,8
9333,3302,DarkOrchid,452,2,9,11
9334,3302,DarkOrchid,452,7,9,11
9335,5548,IndianRed,402,2,19,21
9336,5548,IndianRed,402,6,19,21
9337,3859,DarkSlateGray,204,2,17,19
9338,3859,DarkSlateGray,204,7,17,19
9339,363,Silver,432,5,14,16
9340,363,Silver,432,1,14,16
9341,3053,SaddleBrown,344,5,12,14
9342,3053,SaddleBrown,344,1,12,14
9343,4250,LightSlateGray,429,5,9,11
9344,4250,LightSlateGray,429,7,9,11
9345,639,MintCream,351,1,9,11
9346,639,MintCream,351,7,9,11
9347,5666,LightSeaGreen,239,4,7,9
9348,5666,LightSeaGreen,239,6,7,9
9349,5194,OrangeRed,287,3,7,9
9350,5194,OrangeRed,287,7,7,9
9351,2084,Yellow,297,7,20,22
9352,2084,Yellow,297,2,20,22
9353,5648,SaddleBrown,451,7,15,17
9354,5648,SaddleBrown,451,5,15,17
9355,5528,Moccasin,370,1,6,8
9356,5528,Moccasin,370,2,6,8
9357,5680,MediumAquaMarine,144,5,8,10
9358,5680,MediumAquaMarine,144,6,8,10
9359,4548,IndianRed,461,4,7,9
9360,4548,IndianRed,461,6,7,9
9361,2466,DarkSlateGray,224,3,12,14
9362,2466,DarkSlateGray,224,1,12,14
9363,1292,Orchid,411,6,16,18
9364,1292,Orchid,411,4,16,18
9365,727,Aqua,340,1,9,11
9366,727,Aqua,340,4,9,11
9367,2008,LightSlateGray,380,1,8,10
9368,2008,LightSlateGray,380,5,8,10
9369,2529,LimeGreen,447,1,8,10
9370,2529,LimeGreen,447,4,8,10
9371,2711,Bisque,281,2,16,18
9372,2711,Bisque,281,7,16,18
9373,1612,ForestGreen,277,6,17,19
9374,1612,ForestGreen,277,2,17,19
9375,1448,FloralWhite,337,6,9,11
9376,1448,FloralWhite,337,2,9,11
9377,1195,DarkSlateBlue,206,1,19,21
9378,1195,DarkSlateBlue,206,5,19,21
9379,1359,Gold,252,4,16,18
9380,1359,Gold,252,1,16,18
9381,3692,Maroon,197,7,19,21
9382,3692,Maroon,197,6,19,21
9383,1376,LimeGreen,481,6,11,13
9384,1376,LimeGreen,481,3,11,13
9385,5526,PeachPuff,186,3,15,17
9386,5526,PeachPuff,186,4,15,17
9387,1022,Navy,487,7,9,11
9388,1022,Navy,487,4,9,11
9389,4897,PaleGoldenRod,116,2,15,17
9390,4897,PaleGoldenRod,116,1,15,17
9391,2269,Olive,157,6,11,13
9392,2269,Olive,157,4,11,13
9393,1531,MediumSeaGreen,325,7,7,9
9394,1531,MediumSeaGreen,325,2,7,9
9395,5628,DarkViolet,310,6,12,14
9396,5628,DarkViolet,310,1,12,14
9397,1461,DarkTurquoise,331,2,12,14
9398,1461,DarkTurquoise,331,5,12,14
9399,2370,LightCyan,434,7,14,16
9400,2370,LightCyan,434,5,14,16
9401,5106,Green,327,6,9,11
9402,5106,Green,327,7,9,11
9403,1013,LightSeaGreen,271,3,17,19
9404,1013,LightSeaGreen,271,2,17,19
9405,2425,LightGray,163,1,18,20
9406,2425,LightGray,163,7,18,20
9407,2849,Khaki,151,7,14,16
9408,2849,Khaki,151,4,14,16
9409,3375,DarkGray,439,2,15,17
9410,3375,DarkGray,439,1,15,17
9411,4037,DarkOrchid,135,5,18,20
9412,4037,DarkOrchid,135,4,18,20
9413,4774,FloralWhite,341,3,15,17
9414,4774,FloralWhite,341,7,15,17
9415,3656,DarkMagenta,215,1,9,11
9416,3656,DarkMagenta,215,3,9,11
9417,213,DarkViolet,357,4,16,18
9418,213,DarkViolet,357,3,16,18
9419,2133,MistyRose,401,5,16,18
9420,2133,MistyRose,401,6,16,18
9421,3696,MediumOrchid,441,6,6,8
9422,3696,MediumOrchid,441,4,6,8
9423,4443,BlueViolet,218,3,14,16
9424,4443,BlueViolet,218,2,14,16
9425,4470,LimeGreen,222,2,20,22
9426,4470,LimeGreen,222,3,20,22
9427,663,DarkGray,201,7,18,20
9428,663,DarkGray,201,1,18,20
9429,5368,Moccasin,383,2,13,15
9430,5368,Moccasin,383,5,13,15
9431,211,DarkSalmon,469,4,8,10
9432,211,DarkSalmon,469,6,8,10
9433,1025,OrangeRed,332,7,14,16
9434,1025,OrangeRed,332,3,14,16
9435,3605,LightSalmon,366,7,10,12
9436,3605,LightSalmon,366,4,10,12
9437,4117,SlateGray,114,2,16,18
9438,4117,SlateGray,114,1,16,18
9439,5720,LavenderBlush,191,7,12,14
9440,5720,LavenderBlush,191,2,12,14
9441,221,DarkRed,274,4,17,19
9442,221,DarkRed,274,7,17,19
9443,1489,Chartreuse,295,7,9,11
9444,1489,Chartreuse,295,3,9,11
9445,5748,LightGreen,455,5,17,19
9446,5748,LightGreen,455,2,17,19
9447,4415,Thistle,159,6,6,8
9448,4415,Thistle,159,3,6,8
9449,5351,Turquoise,254,1,13,15
9450,5351,Turquoise,254,2,13,15
9451,5137,Purple,182,6,11,13
9452,5137,Purple,182,5,11,13
9453,4544,Fuchsia,173,5,17,19
9454,4544,Fuchsia,173,4,17,19
9455,1043,LightCoral,459,1,16,18
9456,1043,LightCoral,459,3,16,18
9457,1995,LemonChiffon,162,7,7,9
9458,1995,LemonChiffon,162,5,7,9
9459,5037,DarkViolet,182,2,13,15
9460,5037,DarkViolet,182,5,13,15
9461,5637,LightSteelBlue,251,7,9,11
9462,5637,LightSteelBlue,251,4,9,11
9463,2968,LightCoral,268,3,17,19
9464,2968,LightCoral,268,5,17,19
9465,5683,DarkOliveGreen,485,5,20,22
9466,5683,DarkOliveGreen,485,4,20,22
9467,5704,Aquamarine,111,2,10,12
9468,5704,Aquamarine,111,1,10,12
9469,1640,SteelBlue,183,7,12,14
9470,1640,SteelBlue,183,3,12,14
9471,1875,GhostWhite,438,6,20,22
9472,1875,GhostWhite,438,5,20,22
9473,489,SaddleBrown,218,1,9,11
9474,489,SaddleBrown,218,5,9,11
9475,4742,Beige,160,6,16,18
9476,4742,Beige,160,5,16,18
9477,1014,DarkTurquoise,474,4,13,15
9478,1014,DarkTurquoise,474,3,13,15
9479,1643,HotPink,367,4,19,21
9480,1643,HotPink,367,2,19,21
9481,4476,FloralWhite,415,5,11,13
9482,4476,FloralWhite,415,6,11,13
9483,1867,SpringGreen,155,4,9,11
9484,1867,SpringGreen,155,2,9,11
9485,1077,HoneyDew,197,6,8,10
9486,1077,HoneyDew,197,7,8,10
9487,4462,Cyan,344,3,20,22
9488,4462,Cyan,344,5,20,22
9489,3066,MediumSpringGreen,421,2,17,19
9490,3066,MediumSpringGreen,421,1,17,19
9491,378,Purple,206,6,16,18
9492,378,Purple,206,3,16,18
9493,3451,Khaki,103,3,7,9
9494,3451,Khaki,103,1,7,9
9495,2633,Moccasin,324,4,9,11
9496,2633,Moccasin,324,7,9,11
9497,556,RosyBrown,111,5,13,15
9498,556,RosyBrown,111,2,13,15
9499,5284,DarkSalmon,231,3,11,13
9500,5284,DarkSalmon,231,5,11,13
9501,5334,Coral,289,5,11,13
9502,5334,Coral,289,3,11,13
9503,2520,LightGray,243,4,7,9
9504,2520,LightGray,243,2,7,9
9505,1769,LightSkyBlue,461,1,13,15
9506,1769,LightSkyBlue,461,6,13,15
9507,579,Aquamarine,348,1,6,8
9508,579,Aquamarine,348,6,6,8
9509,1179,MediumTurquoise,245,6,12,14
9510,1179,MediumTurquoise,245,3,12,14
9511,1078,DimGray,290,1,7,9
9512,1078,DimGray,290,5,7,9
9513,4900,PeachPuff,490,6,20,22
9514,4900,PeachPuff,490,1,20,22
9515,3467,LightBlue,200,5,11,13
9516,3467,LightBlue,200,1,11,13
9517,1757,Tomato,453,7,9,11
9518,1757,Tomato,453,2,9,11
9519,5647,LightCoral,412,2,14,16
9520,5647,LightCoral,412,6,14,16
9521,3945,Wheat,239,4,17,19
9522,3945,Wheat,239,3,17,19
9523,1132,Orange,164,4,18,20
9524,1132,Orange,164,5,18,20
9525,2522,DarkOliveGreen,261,2,15,17
9526,2522,DarkOliveGreen,261,7,15,17
9527,176,Azure,351,7,14,16
9528,176,Azure,351,4,14,16
9529,1378,Turquoise,444,5,18,20
9530,1378,Turquoise,444,2,18,20
9531,4102,LavenderBlush,338,7,20,22
9532,4102,LavenderBlush,338,2,20,22
9533,1985,OliveDrab,493,7,20,22
9534,1985,OliveDrab,493,6,20,22
9535,215,OldLace,373,1,20,22
9536,215,OldLace,373,4,20,22
9537,5603,IndianRed,444,7,16,18
9538,5603,IndianRed,444,4,16,18
9539,1059,Gainsboro,253,6,14,16
9540,1059,Gainsboro,253,5,14,16
9541,908,PaleVioletRed,107,2,16,18
9542,908,PaleVioletRed,107,4,16,18
