academic_history_id,student_id,program_id,sia_code,name,status,start_date,end_date
904,720,1,396289,Ingeniería de Sistemas y Computación,ACTIVE,2009-01-12,2015-02-17
905,720,1,54831,Ingeniería de Sistemas y Computación,ACTIVE,2015-04-15,2021-09-23
906,721,1,377412,Ingeniería de Sistemas y Computación,ACTIVE,2015-01-01,2022-10-21
907,721,2,89572,Ingeniería Electrónica,ACTIVE,2009-07-04,2016-12-29
908,721,1,99576,Ingeniería de Sistemas y Computación,ACTIVE,2020-04-23,2024-02-24
909,722,2,356314,Ingeniería Electrónica,INACTIVE,2012-12-09,2017-12-27
910,723,2,390728,Ingeniería Electrónica,ACTIVE,2022-02-08,2029-08-01
911,724,1,146067,Ingeniería de Sistemas y Computación,ACTIVE,2017-10-19,2024-05-16
912,725,1,337780,Ingeniería de Sistemas y Computación,ACTIVE,2012-07-03,2016-11-04
913,726,1,265322,Ingeniería de Sistemas y Computación,ACTIVE,2012-06-30,2017-01-19
914,727,1,352900,Ingeniería de Sistemas y Computación,INACTIVE,2017-07-08,2024-09-03
915,728,1,474339,Ingeniería de Sistemas y Computación,ACTIVE,2022-05-03,2028-10-15
916,728,3,113396,Ingeniería Mecatrónica,ACTIVE,2022-10-09,2026-09-10
917,729,1,280016,Ingeniería de Sistemas y Computación,ACTIVE,2021-02-20,2028-04-05
918,730,2,122145,Ingeniería Electrónica,ACTIVE,2016-03-08,2020-08-06
919,731,1,211888,Ingeniería de Sistemas y Computación,ACTIVE,2014-12-20,2018-10-10
920,732,1,232550,Ingeniería de Sistemas y Computación,ACTIVE,2012-02-14,2016-06-17
921,733,1,31139,Ingeniería de Sistemas y Computación,ACTIVE,2021-07-01,2026-05-10
922,734,1,162165,Ingeniería de Sistemas y Computación,ACTIVE,2015-12-16,2021-02-15
923,734,1,108231,Ingeniería de Sistemas y Computación,ACTIVE,2020-04-08,2024-02-19
924,735,1,486591,Ingeniería de Sistemas y Computación,ACTIVE,2018-07-03,2025-08-26
925,736,1,388071,Ingeniería de Sistemas y Computación,ACTIVE,2016-10-07,2020-08-08
926,737,1,456679,Ingeniería de Sistemas y Computación,ACTIVE,2008-03-30,2012-12-09
927,738,1,362166,Ingeniería de Sistemas y Computación,ACTIVE,2022-10-31,2028-10-07
928,739,1,141948,Ingeniería de Sistemas y Computación,ACTIVE,2014-05-24,2021-09-09
929,740,1,271957,Ingeniería de Sistemas y Computación,ACTIVE,2021-11-21,2026-01-05
930,740,1,217133,Ingeniería de Sistemas y Computación,ACTIVE,2010-02-06,2015-03-20
931,740,1,439157,Ingeniería de Sistemas y Computación,ACTIVE,2021-08-05,2027-03-31
932,741,1,239971,Ingeniería de Sistemas y Computación,ACTIVE,2022-11-22,2029-08-11
933,742,1,188096,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-26,2024-09-14
934,743,1,408412,Ingeniería de Sistemas y Computación,ACTIVE,2013-11-11,2017-07-25
935,744,1,75255,Ingeniería de Sistemas y Computación,ACTIVE,2010-11-27,2017-06-27
936,745,1,334299,Ingeniería de Sistemas y Computación,ACTIVE,2017-11-17,2024-07-14
937,746,1,288566,Ingeniería de Sistemas y Computación,ACTIVE,2019-07-21,2024-04-27
938,747,1,183245,Ingeniería de Sistemas y Computación,INACTIVE,2012-04-21,2016-01-25
939,748,2,125698,Ingeniería Electrónica,ACTIVE,2020-05-07,2027-03-22
940,748,1,489764,Ingeniería de Sistemas y Computación,ACTIVE,2016-02-21,2021-05-11
941,748,1,206054,Ingeniería de Sistemas y Computación,ACTIVE,2016-05-24,2023-01-02
942,749,1,490963,Ingeniería de Sistemas y Computación,INACTIVE,2012-02-14,2016-08-25
943,750,1,335067,Ingeniería de Sistemas y Computación,ACTIVE,2020-12-31,2027-11-01
944,751,2,12311,Ingeniería Electrónica,ACTIVE,2016-01-01,2022-07-14
945,752,1,282885,Ingeniería de Sistemas y Computación,ACTIVE,2017-10-25,2023-10-15
946,752,1,261833,Ingeniería de Sistemas y Computación,ACTIVE,2017-06-05,2023-12-29
947,753,1,307467,Ingeniería de Sistemas y Computación,ACTIVE,2010-04-27,2014-04-07
948,754,1,378265,Ingeniería de Sistemas y Computación,ACTIVE,2014-03-01,2018-01-25
949,755,1,457831,Ingeniería de Sistemas y Computación,INACTIVE,2009-11-22,2016-11-27
950,756,1,325781,Ingeniería de Sistemas y Computación,ACTIVE,2013-07-15,2017-06-27
951,756,1,35781,Ingeniería de Sistemas y Computación,ACTIVE,2018-08-01,2022-05-22
952,757,1,391176,Ingeniería de Sistemas y Computación,ACTIVE,2019-04-17,2025-05-11
953,758,1,177691,Ingeniería de Sistemas y Computación,ACTIVE,2015-06-18,2022-11-29
954,759,1,482585,Ingeniería de Sistemas y Computación,ACTIVE,2011-11-27,2018-03-17
955,760,1,293024,Ingeniería de Sistemas y Computación,ACTIVE,2015-11-08,2021-01-19
956,761,1,420783,Ingeniería de Sistemas y Computación,INACTIVE,2023-01-29,
957,762,1,321961,Ingeniería de Sistemas y Computación,INACTIVE,2013-04-15,2017-01-30
958,763,1,289765,Ingeniería de Sistemas y Computación,ACTIVE,2016-06-21,2022-12-23
959,764,1,255022,Ingeniería de Sistemas y Computación,ACTIVE,2010-12-18,2017-10-27
960,765,1,13832,Ingeniería de Sistemas y Computación,ACTIVE,2021-04-23,2026-05-13
961,766,1,458839,Ingeniería de Sistemas y Computación,ACTIVE,2014-09-21,2021-05-11
962,767,1,106926,Ingeniería de Sistemas y Computación,ACTIVE,2011-04-19,2017-11-09
963,768,1,440678,Ingeniería de Sistemas y Computación,ACTIVE,2018-12-01,2025-02-24
964,768,3,378825,Ingeniería Mecatrónica,ACTIVE,2008-02-23,2013-01-23
965,769,1,313225,Ingeniería de Sistemas y Computación,ACTIVE,2011-01-18,2016-10-16
966,769,1,329785,Ingeniería de Sistemas y Computación,ACTIVE,2021-12-17,2028-03-16
967,770,1,327920,Ingeniería de Sistemas y Computación,ACTIVE,2010-12-22,2014-09-20
968,771,1,288024,Ingeniería de Sistemas y Computación,ACTIVE,2012-03-06,2018-04-01
969,772,1,114171,Ingeniería de Sistemas y Computación,INACTIVE,2021-10-11,2026-02-19
970,773,1,175047,Ingeniería de Sistemas y Computación,ACTIVE,2011-10-25,2017-07-27
971,774,1,112432,Ingeniería de Sistemas y Computación,ACTIVE,2022-08-24,2027-10-19
972,775,1,416199,Ingeniería de Sistemas y Computación,ACTIVE,2010-11-23,2014-10-08
973,776,1,415150,Ingeniería de Sistemas y Computación,ACTIVE,2008-04-30,2013-09-01
974,776,1,265200,Ingeniería de Sistemas y Computación,INACTIVE,2008-10-18,2014-07-11
975,777,1,136643,Ingeniería de Sistemas y Computación,ACTIVE,2016-09-28,2021-10-10
976,778,1,390132,Ingeniería de Sistemas y Computación,ACTIVE,2021-04-07,2026-08-19
977,779,1,104080,Ingeniería de Sistemas y Computación,INACTIVE,2010-06-24,2016-09-10
978,780,1,119431,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-05,2024-07-10
979,781,1,109741,Ingeniería de Sistemas y Computación,ACTIVE,2012-10-07,2017-06-21
980,782,1,16838,Ingeniería de Sistemas y Computación,ACTIVE,2012-05-03,2018-07-06
981,783,1,38397,Ingeniería de Sistemas y Computación,ACTIVE,2022-03-08,2027-01-21
982,784,1,466359,Ingeniería de Sistemas y Computación,ACTIVE,2012-08-22,2019-09-06
983,785,1,125248,Ingeniería de Sistemas y Computación,ACTIVE,2018-07-13,2023-03-16
984,785,2,323837,Ingeniería Electrónica,ACTIVE,2023-02-22,2030-10-24
985,786,1,177983,Ingeniería de Sistemas y Computación,ACTIVE,2021-07-25,2025-06-17
986,787,1,276602,Ingeniería de Sistemas y Computación,INACTIVE,2016-11-30,2021-07-31
987,787,2,101474,Ingeniería Electrónica,ACTIVE,2018-11-10,2024-10-09
988,788,1,46310,Ingeniería de Sistemas y Computación,ACTIVE,2018-04-06,2025-05-01
989,789,1,104354,Ingeniería de Sistemas y Computación,ACTIVE,2008-05-01,2012-06-15
990,790,1,152798,Ingeniería de Sistemas y Computación,ACTIVE,2020-10-10,2027-05-21
991,791,1,148889,Ingeniería de Sistemas y Computación,ACTIVE,2010-10-13,2015-10-18
992,792,1,18746,Ingeniería de Sistemas y Computación,INACTIVE,2020-02-14,
993,793,1,163120,Ingeniería de Sistemas y Computación,ACTIVE,2009-05-27,2013-12-27
994,794,1,144279,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-11,2024-05-14
995,795,1,364528,Ingeniería de Sistemas y Computación,ACTIVE,2011-02-28,2017-12-11
996,796,1,494423,Ingeniería de Sistemas y Computación,INACTIVE,2020-03-20,2026-11-13
997,797,1,19539,Ingeniería de Sistemas y Computación,ACTIVE,2021-12-20,2025-02-06
998,798,1,403552,Ingeniería de Sistemas y Computación,ACTIVE,2019-04-30,2025-10-04
999,799,1,306147,Ingeniería de Sistemas y Computación,ACTIVE,2020-02-24,2027-08-26
1000,800,2,258973,Ingeniería Electrónica,ACTIVE,2010-08-08,2014-05-27
1001,800,1,373623,Ingeniería de Sistemas y Computación,ACTIVE,2019-06-14,2026-02-28
1002,801,1,329175,Ingeniería de Sistemas y Computación,ACTIVE,2017-06-14,2021-03-19
1003,802,2,423483,Ingeniería Electrónica,ACTIVE,2011-07-22,2016-04-04
1004,803,1,347499,Ingeniería de Sistemas y Computación,ACTIVE,2017-03-31,2022-04-11
1005,804,1,111844,Ingeniería de Sistemas y Computación,ACTIVE,2021-12-19,2027-09-13
1006,804,1,356566,Ingeniería de Sistemas y Computación,ACTIVE,2022-11-21,2026-05-22
1007,805,1,400771,Ingeniería de Sistemas y Computación,ACTIVE,2013-04-09,2017-01-07
1008,806,1,68775,Ingeniería de Sistemas y Computación,ACTIVE,2014-10-23,2021-11-27
1009,807,3,26218,Ingeniería Mecatrónica,ACTIVE,2010-06-14,2015-08-30
1010,808,1,102213,Ingeniería de Sistemas y Computación,ACTIVE,2022-09-19,2027-07-18
1011,809,1,352581,Ingeniería de Sistemas y Computación,ACTIVE,2022-03-11,2026-05-26
1012,810,3,174737,Ingeniería Mecatrónica,ACTIVE,2014-01-15,2018-06-03
1013,811,1,146368,Ingeniería de Sistemas y Computación,ACTIVE,2016-11-22,2020-03-08
1014,812,1,320971,Ingeniería de Sistemas y Computación,ACTIVE,2014-01-04,2019-08-27
1015,813,1,156204,Ingeniería de Sistemas y Computación,INACTIVE,2008-02-09,2015-03-23
1016,814,1,285912,Ingeniería de Sistemas y Computación,ACTIVE,2010-11-09,2016-03-10
1017,815,1,307475,Ingeniería de Sistemas y Computación,ACTIVE,2012-10-20,2016-04-28
1018,816,1,344151,Ingeniería de Sistemas y Computación,INACTIVE,2016-08-18,2022-07-12
1019,817,1,338218,Ingeniería de Sistemas y Computación,ACTIVE,2008-11-21,2014-04-22
1020,818,1,94500,Ingeniería de Sistemas y Computación,ACTIVE,2012-04-03,2017-10-07
1021,819,1,267909,Ingeniería de Sistemas y Computación,ACTIVE,2016-02-18,2023-12-11
1022,819,1,387565,Ingeniería de Sistemas y Computación,ACTIVE,2017-09-30,2023-05-08
1023,820,1,396739,Ingeniería de Sistemas y Computación,ACTIVE,2016-11-09,2023-04-21
1024,821,1,242247,Ingeniería de Sistemas y Computación,ACTIVE,2021-02-05,2028-01-05
1025,821,1,75144,Ingeniería de Sistemas y Computación,ACTIVE,2012-12-28,2019-08-26
1026,821,1,351523,Ingeniería de Sistemas y Computación,ACTIVE,2021-03-05,2025-11-14
1027,822,1,245417,Ingeniería de Sistemas y Computación,ACTIVE,2018-01-12,2022-01-13
1028,823,3,175641,Ingeniería Mecatrónica,ACTIVE,2017-03-09,2022-07-29
1029,824,1,99665,Ingeniería de Sistemas y Computación,ACTIVE,2012-01-26,2016-04-03
1030,824,1,362175,Ingeniería de Sistemas y Computación,ACTIVE,2016-03-24,2023-02-24
1031,825,1,286870,Ingeniería de Sistemas y Computación,ACTIVE,2013-10-19,2020-09-11
1032,826,3,279515,Ingeniería Mecatrónica,ACTIVE,2022-06-13,2029-12-03
1033,827,1,425348,Ingeniería de Sistemas y Computación,ACTIVE,2012-04-15,2017-11-12
1034,827,1,246821,Ingeniería de Sistemas y Computación,ACTIVE,2012-05-05,2017-02-05
1035,828,1,330173,Ingeniería de Sistemas y Computación,ACTIVE,2022-11-22,2026-05-23
1036,829,1,246453,Ingeniería de Sistemas y Computación,ACTIVE,2013-08-30,2017-08-16
1037,830,1,10219,Ingeniería de Sistemas y Computación,ACTIVE,2011-08-22,2015-10-16
1038,830,1,489588,Ingeniería de Sistemas y Computación,ACTIVE,2014-11-21,2020-12-29
1039,831,1,83656,Ingeniería de Sistemas y Computación,ACTIVE,2013-07-15,2018-07-09
1040,832,2,73805,Ingeniería Electrónica,INACTIVE,2013-03-31,2020-05-18
1041,832,1,226581,Ingeniería de Sistemas y Computación,ACTIVE,2022-04-06,2027-02-20
1042,833,1,180613,Ingeniería de Sistemas y Computación,ACTIVE,2020-08-03,2024-06-30
1043,834,1,51641,Ingeniería de Sistemas y Computación,ACTIVE,2008-11-29,2012-06-07
1044,835,2,209761,Ingeniería Electrónica,ACTIVE,2013-09-04,2020-04-11
1045,836,1,392498,Ingeniería de Sistemas y Computación,ACTIVE,2017-04-20,2024-11-03
1046,837,1,338347,Ingeniería de Sistemas y Computación,ACTIVE,2009-03-07,2015-12-28
1047,838,1,232372,Ingeniería de Sistemas y Computación,ACTIVE,2013-03-25,2017-01-02
1048,839,1,397021,Ingeniería de Sistemas y Computación,ACTIVE,2013-04-11,2019-01-18
1049,840,1,446300,Ingeniería de Sistemas y Computación,ACTIVE,2022-04-11,2026-07-28
1050,841,1,441234,Ingeniería de Sistemas y Computación,ACTIVE,2019-05-05,2025-05-03
1051,842,1,430030,Ingeniería de Sistemas y Computación,ACTIVE,2014-07-05,2018-03-06
1052,842,1,413070,Ingeniería de Sistemas y Computación,ACTIVE,2015-09-05,2022-02-07
1053,843,1,25678,Ingeniería de Sistemas y Computación,ACTIVE,2015-05-10,2021-06-23
1054,844,1,447460,Ingeniería de Sistemas y Computación,ACTIVE,2022-03-21,2026-08-13
1055,845,1,21322,Ingeniería de Sistemas y Computación,ACTIVE,2019-09-28,2025-04-30
1056,846,1,81499,Ingeniería de Sistemas y Computación,ACTIVE,2016-02-14,2022-06-24
1057,847,2,91720,Ingeniería Electrónica,ACTIVE,2012-03-05,2017-01-21
1058,848,1,372871,Ingeniería de Sistemas y Computación,ACTIVE,2018-02-27,2022-09-13
1059,849,1,52509,Ingeniería de Sistemas y Computación,ACTIVE,2020-02-28,2026-11-02
1060,850,1,74374,Ingeniería de Sistemas y Computación,ACTIVE,2019-09-01,2026-11-22
1061,851,1,239300,Ingeniería de Sistemas y Computación,ACTIVE,2022-04-12,2029-12-19
1062,852,1,70128,Ingeniería de Sistemas y Computación,ACTIVE,2010-11-21,2015-08-18
1063,852,1,116152,Ingeniería de Sistemas y Computación,ACTIVE,2009-05-03,2013-01-01
1064,853,1,98546,Ingeniería de Sistemas y Computación,ACTIVE,2011-07-15,2017-02-25
1065,854,1,359054,Ingeniería de Sistemas y Computación,ACTIVE,2018-04-10,2024-05-20
1066,855,2,74784,Ingeniería Electrónica,ACTIVE,2016-04-19,2022-07-10
1067,856,1,387011,Ingeniería de Sistemas y Computación,ACTIVE,2013-01-05,2019-04-24
1068,857,2,167786,Ingeniería Electrónica,ACTIVE,2016-07-05,2023-07-18
1069,858,1,400467,Ingeniería de Sistemas y Computación,ACTIVE,2021-10-25,2025-07-21
1070,859,1,397635,Ingeniería de Sistemas y Computación,ACTIVE,2020-02-23,2024-08-28
1071,860,1,317012,Ingeniería de Sistemas y Computación,ACTIVE,2022-01-23,2026-12-27
1072,861,2,117516,Ingeniería Electrónica,ACTIVE,2011-01-30,2018-05-31
1073,861,1,43869,Ingeniería de Sistemas y Computación,ACTIVE,2017-04-23,2021-11-10
1074,862,1,496507,Ingeniería de Sistemas y Computación,ACTIVE,2014-10-09,2021-12-21
1075,863,1,448061,Ingeniería de Sistemas y Computación,INACTIVE,2011-04-09,2015-11-02
1076,864,1,78885,Ingeniería de Sistemas y Computación,ACTIVE,2016-01-23,2023-07-15
1077,865,1,44587,Ingeniería de Sistemas y Computación,ACTIVE,2022-09-20,2029-04-29
1078,866,1,18376,Ingeniería de Sistemas y Computación,INACTIVE,2011-09-13,2017-03-11
1079,867,1,310161,Ingeniería de Sistemas y Computación,ACTIVE,2010-10-30,2014-01-22
1080,868,1,396182,Ingeniería de Sistemas y Computación,INACTIVE,2015-05-19,2021-06-13
1081,869,1,215327,Ingeniería de Sistemas y Computación,ACTIVE,2018-10-23,2023-09-23
1082,870,1,43642,Ingeniería de Sistemas y Computación,ACTIVE,2013-01-13,2019-05-28
1083,871,1,167196,Ingeniería de Sistemas y Computación,ACTIVE,2017-02-20,2021-12-13
1084,872,1,497832,Ingeniería de Sistemas y Computación,ACTIVE,2016-02-11,2023-02-21
1085,872,2,44546,Ingeniería Electrónica,ACTIVE,2022-09-14,2027-04-07
1086,873,2,263237,Ingeniería Electrónica,ACTIVE,2022-06-14,2029-05-19
1087,874,1,334329,Ingeniería de Sistemas y Computación,ACTIVE,2014-10-13,2018-05-04
1088,875,3,437857,Ingeniería Mecatrónica,ACTIVE,2009-08-25,2013-12-20
1089,876,1,342127,Ingeniería de Sistemas y Computación,ACTIVE,2014-07-24,2020-05-25
1090,877,1,493371,Ingeniería de Sistemas y Computación,ACTIVE,2012-07-18,2016-04-24
1091,878,2,168833,Ingeniería Electrónica,ACTIVE,2008-05-08,2013-07-22
1092,878,1,320765,Ingeniería de Sistemas y Computación,ACTIVE,2015-08-03,2019-10-05
1093,879,1,169126,Ingeniería de Sistemas y Computación,ACTIVE,2019-02-14,2026-03-27
1094,880,1,426345,Ingeniería de Sistemas y Computación,ACTIVE,2009-08-11,2015-11-27
1095,881,1,352190,Ingeniería de Sistemas y Computación,INACTIVE,2010-07-11,2017-03-16
1096,882,2,220831,Ingeniería Electrónica,ACTIVE,2020-02-09,2024-08-20
1097,882,3,302140,Ingeniería Mecatrónica,ACTIVE,2018-11-01,2022-04-25
1098,883,1,181491,Ingeniería de Sistemas y Computación,ACTIVE,2015-11-21,2020-01-15
1099,884,1,301448,Ingeniería de Sistemas y Computación,INACTIVE,2012-07-02,2016-04-21
1100,885,1,406772,Ingeniería de Sistemas y Computación,ACTIVE,2013-05-28,2017-07-06
1101,886,1,244064,Ingeniería de Sistemas y Computación,ACTIVE,2012-06-26,2016-12-01
1102,886,1,64326,Ingeniería de Sistemas y Computación,ACTIVE,2018-10-02,2024-06-28
1103,887,1,466064,Ingeniería de Sistemas y Computación,ACTIVE,2016-06-06,2020-09-01
1104,888,1,86464,Ingeniería de Sistemas y Computación,ACTIVE,2019-04-21,2025-03-10
1105,889,1,203160,Ingeniería de Sistemas y Computación,ACTIVE,2009-11-25,2015-10-24
1106,890,1,262408,Ingeniería de Sistemas y Computación,ACTIVE,2015-05-29,2020-09-20
1107,891,1,362781,Ingeniería de Sistemas y Computación,INACTIVE,2009-12-17,2014-10-22
1108,892,1,69740,Ingeniería de Sistemas y Computación,ACTIVE,2022-08-08,2027-08-03
1109,893,1,394602,Ingeniería de Sistemas y Computación,ACTIVE,2016-02-15,2022-09-23
1110,894,1,65761,Ingeniería de Sistemas y Computación,ACTIVE,2010-10-24,2017-08-07
1111,894,1,304302,Ingeniería de Sistemas y Computación,ACTIVE,2021-07-25,2027-06-05
1112,895,1,176642,Ingeniería de Sistemas y Computación,ACTIVE,2022-03-01,2026-02-20
1113,896,1,134683,Ingeniería de Sistemas y Computación,ACTIVE,2022-10-04,2027-05-19
1114,897,1,215252,Ingeniería de Sistemas y Computación,INACTIVE,2020-11-20,2027-11-06
1115,898,1,319150,Ingeniería de Sistemas y Computación,ACTIVE,2016-12-14,2023-05-16
1116,899,1,435439,Ingeniería de Sistemas y Computación,ACTIVE,2022-05-03,2027-01-09
1117,900,1,107430,Ingeniería de Sistemas y Computación,ACTIVE,2022-07-03,2027-08-25
1118,901,2,81157,Ingeniería Electrónica,ACTIVE,2018-10-02,2023-07-02
1119,902,1,456240,Ingeniería de Sistemas y Computación,ACTIVE,2012-08-30,2017-01-21
1120,903,1,328035,Ingeniería de Sistemas y Computación,ACTIVE,2013-11-24,2017-11-16
1121,904,1,238073,Ingeniería de Sistemas y Computación,ACTIVE,2015-09-12,2019-06-17
1122,905,1,381034,Ingeniería de Sistemas y Computación,ACTIVE,2010-11-26,2015-08-15
1123,906,1,38417,Ingeniería de Sistemas y Computación,ACTIVE,2017-12-18,2024-01-05
1124,906,1,460886,Ingeniería de Sistemas y Computación,ACTIVE,2008-03-01,2012-10-24
1125,907,1,225334,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-02,2026-04-20
1126,907,1,73572,Ingeniería de Sistemas y Computación,ACTIVE,2018-01-16,2025-03-08
1127,908,1,451565,Ingeniería de Sistemas y Computación,ACTIVE,2019-02-22,2026-12-05
1128,909,1,494561,Ingeniería de Sistemas y Computación,ACTIVE,2010-09-27,2017-03-13
1129,910,1,105160,Ingeniería de Sistemas y Computación,ACTIVE,2019-07-18,2023-08-30
1130,911,1,131999,Ingeniería de Sistemas y Computación,ACTIVE,2021-01-16,2028-11-21
1131,912,1,159397,Ingeniería de Sistemas y Computación,ACTIVE,2010-01-13,2015-12-26
1132,913,1,399054,Ingeniería de Sistemas y Computación,ACTIVE,2013-06-29,2020-02-21
1133,914,1,21755,Ingeniería de Sistemas y Computación,ACTIVE,2012-09-28,2019-07-25
1134,915,1,216114,Ingeniería de Sistemas y Computación,ACTIVE,2022-10-20,2027-11-30
1135,916,1,400471,Ingeniería de Sistemas y Computación,ACTIVE,2011-01-01,2015-06-13
1136,916,1,169940,Ingeniería de Sistemas y Computación,ACTIVE,2015-04-17,2020-01-26
1137,917,1,143387,Ingeniería de Sistemas y Computación,INACTIVE,2017-10-02,2021-12-12
1138,918,2,252081,Ingeniería Electrónica,ACTIVE,2021-02-17,2025-12-13
1139,919,1,90731,Ingeniería de Sistemas y Computación,ACTIVE,2018-03-28,2023-12-12
1140,920,1,78190,Ingeniería de Sistemas y Computación,ACTIVE,2012-06-23,2019-09-29
1141,921,1,299890,Ingeniería de Sistemas y Computación,ACTIVE,2011-08-23,2016-06-07
1142,922,1,429261,Ingeniería de Sistemas y Computación,ACTIVE,2016-10-12,2023-03-05
1143,923,2,11746,Ingeniería Electrónica,ACTIVE,2008-12-12,2013-04-04
1144,924,1,297057,Ingeniería de Sistemas y Computación,ACTIVE,2022-01-22,2028-08-05
1145,925,1,439149,Ingeniería de Sistemas y Computación,ACTIVE,2017-05-11,2023-11-15
1146,926,1,153269,Ingeniería de Sistemas y Computación,ACTIVE,2020-02-23,2024-12-27
1147,927,1,479134,Ingeniería de Sistemas y Computación,ACTIVE,2011-02-08,2016-01-16
1148,928,1,365595,Ingeniería de Sistemas y Computación,ACTIVE,2022-06-18,2029-11-11
1149,929,1,283504,Ingeniería de Sistemas y Computación,ACTIVE,2018-10-31,2022-07-06
1150,929,1,27072,Ingeniería de Sistemas y Computación,ACTIVE,2018-09-02,2023-09-02
1151,930,1,393371,Ingeniería de Sistemas y Computación,INACTIVE,2013-12-04,2018-02-20
1152,931,1,122487,Ingeniería de Sistemas y Computación,INACTIVE,2014-10-15,2021-05-31
1153,932,1,253945,Ingeniería de Sistemas y Computación,ACTIVE,2014-02-01,2021-02-02
1154,933,1,488135,Ingeniería de Sistemas y Computación,ACTIVE,2015-06-28,2021-04-28
1155,934,1,322457,Ingeniería de Sistemas y Computación,INACTIVE,2018-12-05,2022-05-28
1156,934,3,239981,Ingeniería Mecatrónica,ACTIVE,2021-12-15,2025-05-18
1157,935,1,258494,Ingeniería de Sistemas y Computación,ACTIVE,2016-09-08,2021-10-10
1158,936,2,379373,Ingeniería Electrónica,ACTIVE,2009-09-13,2013-02-06
1159,937,3,233525,Ingeniería Mecatrónica,ACTIVE,2011-09-29,2017-07-19
1160,937,1,498085,Ingeniería de Sistemas y Computación,ACTIVE,2014-05-14,2021-09-03
1161,938,1,39402,Ingeniería de Sistemas y Computación,ACTIVE,2015-02-26,2020-08-31
1162,938,1,489811,Ingeniería de Sistemas y Computación,ACTIVE,2018-01-22,2024-08-19
1163,938,1,262728,Ingeniería de Sistemas y Computación,ACTIVE,2019-10-20,2023-08-17
1164,939,1,489768,Ingeniería de Sistemas y Computación,ACTIVE,2013-10-04,2017-12-20
1165,940,3,469726,Ingeniería Mecatrónica,ACTIVE,2020-10-21,2027-06-26
1166,941,1,367067,Ingeniería de Sistemas y Computación,ACTIVE,2021-10-26,2026-02-18
1167,942,1,197692,Ingeniería de Sistemas y Computación,INACTIVE,2019-10-17,2024-06-23
1168,942,1,151438,Ingeniería de Sistemas y Computación,ACTIVE,2012-07-28,2017-12-20
1169,943,2,316324,Ingeniería Electrónica,ACTIVE,2013-11-05,2020-11-07
1170,944,1,275272,Ingeniería de Sistemas y Computación,ACTIVE,2013-12-21,2018-10-21
1171,945,1,373928,Ingeniería de Sistemas y Computación,ACTIVE,2010-10-27,2014-01-11
1172,946,2,456920,Ingeniería Electrónica,ACTIVE,2013-03-29,2020-09-26
1173,947,2,246270,Ingeniería Electrónica,ACTIVE,2009-06-07,2016-04-28
1174,948,2,183386,Ingeniería Electrónica,INACTIVE,2010-09-22,2014-09-29
1175,948,1,275519,Ingeniería de Sistemas y Computación,ACTIVE,2020-09-27,2025-09-27
1176,949,1,113514,Ingeniería de Sistemas y Computación,ACTIVE,2010-01-26,2014-09-19
1177,950,1,331719,Ingeniería de Sistemas y Computación,ACTIVE,2013-08-25,2018-05-19
1178,951,1,394951,Ingeniería de Sistemas y Computación,ACTIVE,2011-03-23,2018-05-16
1179,952,1,171707,Ingeniería de Sistemas y Computación,ACTIVE,2023-03-05,2030-09-01
1180,952,1,163330,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-25,2025-04-12
1181,953,2,198856,Ingeniería Electrónica,INACTIVE,2021-12-20,2027-10-14
1182,954,1,92173,Ingeniería de Sistemas y Computación,ACTIVE,2019-01-14,2026-04-10
1183,955,1,226222,Ingeniería de Sistemas y Computación,ACTIVE,2015-05-29,2022-04-04
1184,956,1,266482,Ingeniería de Sistemas y Computación,ACTIVE,2018-12-20,2025-06-26
1185,957,1,124524,Ingeniería de Sistemas y Computación,ACTIVE,2021-06-10,2025-08-31
1186,957,1,20636,Ingeniería de Sistemas y Computación,ACTIVE,2020-09-25,2027-10-04
1187,958,1,255689,Ingeniería de Sistemas y Computación,ACTIVE,2019-07-15,2025-07-06
1188,959,1,127512,Ingeniería de Sistemas y Computación,INACTIVE,2010-11-24,
1189,960,1,236665,Ingeniería de Sistemas y Computación,ACTIVE,2021-04-16,2028-01-06
1190,961,1,318906,Ingeniería de Sistemas y Computación,ACTIVE,2012-09-05,2018-01-10
1191,962,1,134942,Ingeniería de Sistemas y Computación,ACTIVE,2015-10-26,2019-01-29
1192,963,1,53532,Ingeniería de Sistemas y Computación,ACTIVE,2022-12-03,2027-11-04
1193,964,1,471176,Ingeniería de Sistemas y Computación,ACTIVE,2016-10-25,2021-05-28
1194,965,1,326818,Ingeniería de Sistemas y Computación,ACTIVE,2014-12-10,2020-09-24
1195,966,1,434974,Ingeniería de Sistemas y Computación,ACTIVE,2022-09-27,2026-03-10
1196,967,1,19872,Ingeniería de Sistemas y Computación,ACTIVE,2013-07-06,2019-05-30
1197,968,1,346127,Ingeniería de Sistemas y Computación,ACTIVE,2013-08-30,2017-11-09
1198,968,1,212190,Ingeniería de Sistemas y Computación,ACTIVE,2013-01-20,2017-02-12
1199,969,1,395403,Ingeniería de Sistemas y Computación,ACTIVE,2013-04-12,2018-08-25
1200,970,2,267736,Ingeniería Electrónica,ACTIVE,2021-10-07,2025-05-16
